Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Sale_Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Mileage_To_Engine_Ratio
3581.0,BMW 3 Series Luxury Line,Ahmedabad,2016,27000.0,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.0,1.0,0.0,0.0,1.0,0.0,0.010907268170426065
3582.0,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000.0,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,8.9,1.0,0.0,0.0,1.0,0.0,0.022756410256410255
3583.0,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000.0,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.010691389063482088
3584.0,Jeep Compass 2.0 Longitude,Kochi,2018,42203.0,Diesel,Manual,First,17.1,1956.0,170.0,5.0,19.46,1.0,0.0,0.0,0.0,1.0,0.00874233128834356
3585.0,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000.0,Diesel,Automatic,First,11.4,1991.0,142.0,5.0,5.25,1.0,0.0,0.0,1.0,0.0,0.005725765946760422
3587.0,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900.0,Diesel,Manual,First,21.5,1497.0,108.5,5.0,9.22,1.0,0.0,0.0,0.0,1.0,0.014362057448229793
3588.0,Hyundai EON Era Plus,Jaipur,2013,70000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,1.8,0.0,0.0,1.0,0.0,1.0,0.025921375921375923
3590.0,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266.0,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,31.75,1.0,0.0,0.0,1.0,0.0,0.0049081189442031405
3591.0,Maruti Ertiga VDI,Delhi,2014,54569.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,5.99,1.0,0.0,0.0,0.0,1.0,0.016642628205128206
3592.0,Honda Amaze E i-Vtech,Kochi,2015,51361.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.94,0.0,0.0,1.0,0.0,1.0,0.015025041736227046
3593.0,Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000.0,Petrol,Manual,Third,16.6,1388.0,68.0,5.0,1.5,0.0,0.0,1.0,0.0,1.0,0.011959654178674353
3594.0,Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000.0,Petrol,Manual,Third,13.5,1799.0,130.0,5.0,3.25,0.0,0.0,1.0,0.0,1.0,0.007504168982768205
3596.0,Maruti Ertiga ZDI,Delhi,2014,22281.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,6.5,1.0,0.0,0.0,0.0,1.0,0.016642628205128206
3597.0,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.71,1.0,0.0,0.0,0.0,1.0,0.02142857142857143
3598.0,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000.0,Petrol,Manual,First,20.14,1197.0,81.86,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.016825396825396827
3599.0,Hyundai i10 Era,Ahmedabad,2008,60000.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.99,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
3600.0,Honda Amaze S i-Vtech,Mumbai,2017,32006.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.25,0.0,0.0,1.0,0.0,1.0,0.015025041736227046
3601.0,Audi A6 2.7 TDI,Ahmedabad,2009,78000.0,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,8.0,1.0,0.0,0.0,1.0,0.0,0.004595997034840623
3602.0,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.95,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
3603.0,Renault KWID RXT Optional,Pune,2018,5000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.5,0.0,0.0,1.0,0.0,1.0,0.03150187734668335
3604.0,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000.0,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,16.0,1.0,0.0,0.0,1.0,0.0,0.007723577235772357
3605.0,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.75,0.0,0.0,1.0,0.0,1.0,0.028567839195979897
3606.0,Honda City i VTEC VX Option,Delhi,2015,53000.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.95,0.0,0.0,1.0,0.0,1.0,0.011890447561790248
3607.0,Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000.0,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,12.5,0.0,0.0,1.0,1.0,0.0,0.006536748329621381
3608.0,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827.0,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,36.83,1.0,0.0,0.0,1.0,0.0,0.004455679137175599
3609.0,Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431.0,Petrol,Manual,First,16.2,1199.0,74.0,5.0,2.7,0.0,0.0,1.0,0.0,1.0,0.013511259382819015
3610.0,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,9.9,1.0,0.0,0.0,0.0,1.0,0.015315186246418337
3611.0,Honda City 1.5 V MT,Kochi,2011,94832.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.83,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
3612.0,Honda City 1.5 S MT,Coimbatore,2012,88381.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.25,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
3613.0,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194.0,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.75,1.0,0.0,0.0,0.0,1.0,0.014205256570713391
3614.0,Maruti SX4 Vxi BSIV,Mumbai,2010,66000.0,Petrol,Manual,Second,16.51,1586.0,103.2,5.0,2.46,0.0,0.0,1.0,0.0,1.0,0.01040983606557377
3615.0,Maruti Swift Dzire VDI,Kolkata,2014,38578.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,3.96,1.0,0.0,0.0,0.0,1.0,0.01875
3616.0,Maruti Ertiga ZDI,Chennai,2015,40000.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,8.25,1.0,0.0,0.0,0.0,1.0,0.016642628205128206
3617.0,Hyundai i20 1.2 Spotz,Coimbatore,2018,20632.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.58,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
3618.0,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.99,1.0,0.0,0.0,0.0,1.0,0.02142857142857143
3619.0,Honda City i VTEC SV,Delhi,2014,54257.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.25,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
3620.0,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000.0,Diesel,Manual,First,20.5,1598.0,103.5,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.012828535669586983
3621.0,Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000.0,Diesel,Automatic,Second,11.0,2987.0,198.5,5.0,4.65,1.0,0.0,0.0,1.0,0.0,0.0036826247070639436
3622.0,Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881.0,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,21.37,1.0,0.0,0.0,1.0,0.0,0.005916325602546612
3623.0,Maruti Alto LXi,Hyderabad,2007,52195.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.75,0.0,0.0,1.0,0.0,1.0,0.024748743718592963
3624.0,ISUZU D-MAX V-Cross 4X4,Coimbatore,2018,20422.0,Diesel,Manual,First,12.4,2499.0,134.0,5.0,16.09,1.0,0.0,0.0,0.0,1.0,0.004961984793917567
3625.0,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000.0,Diesel,Manual,First,24.8,1396.0,88.7,5.0,4.1,1.0,0.0,0.0,0.0,1.0,0.017765042979942695
3626.0,Ford Figo Diesel ZXI,Coimbatore,2015,92885.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,3.56,1.0,0.0,0.0,0.0,1.0,0.014295925661186561
3627.0,Honda City 1.5 S MT,Pune,2010,43000.0,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,4.21,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
3629.0,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.6,1.0,0.0,0.0,0.0,1.0,0.015107458912768646
3630.0,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434.0,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.35,0.0,0.0,1.0,1.0,0.0,0.008170961659333752
3631.0,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,9.5,1.0,0.0,0.0,0.0,1.0,0.015153538050734312
3632.0,BMW X6 xDrive30d,Delhi,2011,59000.0,Diesel,Automatic,First,11.2,2993.0,241.0,4.0,21.9,1.0,0.0,0.0,1.0,0.0,0.003742064817908453
3633.0,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467.0,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,30.45,1.0,0.0,0.0,1.0,0.0,0.009082706766917293
3634.0,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000.0,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.1,1.0,0.0,0.0,0.0,1.0,0.017242990654205606
3635.0,Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086.0,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,5.44,0.0,0.0,1.0,1.0,0.0,0.010685103708359522
3636.0,Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,135000.0,Diesel,Manual,First,13.8,1399.0,68.0,5.0,1.6,1.0,0.0,0.0,0.0,1.0,0.009864188706218729
3637.0,Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862.0,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,16.67,1.0,0.0,0.0,1.0,0.0,0.008983739837398374
3639.0,Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200.0,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,3.85,0.0,0.0,1.0,1.0,0.0,0.010744985673352435
3640.0,Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006.0,Diesel,Manual,First,14.24,2755.0,174.5,7.0,10.64,1.0,0.0,0.0,0.0,1.0,0.005168784029038112
3641.0,Renault KWID RXT,Bangalore,2016,20229.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.5,0.0,0.0,1.0,0.0,1.0,0.03150187734668335
3642.0,Chevrolet Spark 1.0 LT,Chennai,2008,62000.0,Petrol,Manual,Third,18.0,995.0,62.0,5.0,1.1,0.0,0.0,1.0,0.0,1.0,0.018090452261306532
3643.0,Hyundai Verna Transform VTVT,Hyderabad,2011,51500.0,Petrol,Manual,Second,16.2,1599.0,103.2,5.0,2.6,0.0,0.0,1.0,0.0,1.0,0.010131332082551594
3644.0,BMW 3 Series 320d Sport Line,Hyderabad,2012,69000.0,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,18.5,1.0,0.0,0.0,1.0,0.0,0.009463659147869674
3646.0,Maruti Swift Dzire VDI,Hyderabad,2015,62476.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.95,1.0,0.0,0.0,0.0,1.0,0.021306089743589742
3647.0,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500.0,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5.49,1.0,0.0,0.0,0.0,1.0,0.02141652613827993
3648.0,Honda Jazz V CVT,Mumbai,2017,17978.0,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,6.95,0.0,0.0,1.0,1.0,0.0,0.0158465387823186
3649.0,Tata Indigo LS,Jaipur,2008,300000.0,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.012099644128113879
3650.0,Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000.0,Diesel,Manual,Second,17.8,1399.0,67.0,5.0,4.45,1.0,0.0,0.0,0.0,1.0,0.01272337383845604
3651.0,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296.0,Diesel,Manual,First,25.1,1248.0,88.5,5.0,6.99,1.0,0.0,0.0,0.0,1.0,0.02011217948717949
3652.0,Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325.0,Petrol,Manual,First,15.6,1586.0,104.68,5.0,3.51,0.0,0.0,1.0,0.0,1.0,0.009836065573770491
3653.0,Maruti Baleno Zeta Automatic,Kochi,2018,25858.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.54,0.0,0.0,1.0,1.0,0.0,0.017878028404344194
3654.0,Maruti Ritz LDi,Bangalore,2016,120000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,1.0,0.0,0.0,0.0,1.0,0.01858974358974359
3655.0,Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000.0,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,16.0,1.0,0.0,0.0,1.0,0.0,0.012326169405815424
3656.0,Chevrolet Spark 1.0 LT,Kolkata,2012,11000.0,Petrol,Manual,First,16.2,995.0,62.1,5.0,1.4,0.0,0.0,1.0,0.0,1.0,0.016281407035175877
3657.0,Hyundai i20 1.2 Spotz,Mumbai,2017,3900.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.45,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
3658.0,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092.0,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.4,1.0,0.0,0.0,0.0,1.0,0.021785714285714283
3659.0,Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000.0,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,5.95,0.0,0.0,1.0,1.0,0.0,0.0158465387823186
3660.0,Honda Brio S MT,Ahmedabad,2013,11000.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.9,0.0,0.0,1.0,0.0,1.0,0.016193656093489148
3661.0,Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753.0,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,35.28,1.0,0.0,0.0,1.0,0.0,0.006066262249183388
3662.0,Tata Hexa XT,Pune,2017,39800.0,Diesel,Manual,First,17.6,2179.0,153.86,7.0,14.25,1.0,0.0,0.0,0.0,1.0,0.008077099586966499
3663.0,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000.0,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.5,1.0,0.0,0.0,0.0,1.0,0.021785714285714283
3664.0,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.5,1.0,0.0,0.0,0.0,1.0,0.015153538050734312
3665.0,Tata Nano XTA,Coimbatore,2017,18351.0,Petrol,Automatic,First,21.9,624.0,37.48,4.0,3.41,0.0,0.0,1.0,1.0,0.0,0.035096153846153846
3666.0,Honda Brio VX,Pune,2013,45000.0,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,3.25,0.0,0.0,1.0,0.0,1.0,0.016193656093489148
3667.0,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200.0,Diesel,Manual,First,24.52,1248.0,88.5,7.0,8.3,1.0,0.0,0.0,0.0,1.0,0.019647435897435898
3668.0,Hyundai i10 Sportz 1.2,Bangalore,2010,29000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.45,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
3670.0,Mahindra XUV500 W10 2WD,Mumbai,2015,53392.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.95,1.0,0.0,0.0,0.0,1.0,0.0073428178063331805
3671.0,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000.0,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.25,1.0,0.0,0.0,0.0,1.0,0.012853566958698373
3672.0,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000.0,Diesel,Manual,First,14.0,2179.0,138.1,7.0,8.25,1.0,0.0,0.0,0.0,1.0,0.006424965580541533
3673.0,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000.0,Petrol,Manual,First,10.2,2354.0,180.0,5.0,5.95,0.0,0.0,1.0,0.0,1.0,0.004333050127442651
3674.0,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.3,0.0,0.0,1.0,0.0,1.0,0.012625418060200668
3675.0,Maruti Swift VDI,Ahmedabad,2012,65000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3.9,1.0,0.0,0.0,0.0,1.0,0.01834935897435897
3676.0,Maruti Baleno Zeta Automatic,Pune,2016,27809.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,6.41,0.0,0.0,1.0,1.0,0.0,0.017878028404344194
3677.0,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8.36,1.0,0.0,0.0,0.0,1.0,0.006929784304726939
3678.0,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000.0,Petrol,Manual,First,19.1,1197.0,82.0,5.0,3.85,0.0,0.0,1.0,0.0,1.0,0.01595655806182122
3679.0,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000.0,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,36.0,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
3680.0,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895.0,Petrol,Manual,First,13.14,1798.0,160.0,5.0,7.5,0.0,0.0,1.0,0.0,1.0,0.007308120133481646
3681.0,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768.0,Diesel,Manual,First,20.14,1498.0,88.73,5.0,5.7,1.0,0.0,0.0,0.0,1.0,0.013444592790387183
3682.0,Maruti Ignis 1.2 Delta,Kochi,2019,12076.0,Petrol,Manual,First,20.89,1197.0,81.8,5.0,5.5,0.0,0.0,1.0,0.0,1.0,0.017451963241436927
3683.0,Maruti Swift VDI BSIV,Chennai,2016,49000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.9,1.0,0.0,0.0,0.0,1.0,0.020192307692307693
3684.0,Honda City i VTEC VX Option,Mumbai,2015,42366.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.75,0.0,0.0,1.0,0.0,1.0,0.011890447561790248
3685.0,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000.0,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,18.0,1.0,0.0,0.0,1.0,0.0,0.003842298696959572
3686.0,Skoda Laura Ambiente,Hyderabad,2008,122397.0,Diesel,Manual,First,17.5,1896.0,106.0,5.0,4.4,1.0,0.0,0.0,0.0,1.0,0.009229957805907173
3687.0,Volkswagen Polo GT TSI,Coimbatore,2017,50534.0,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,8.27,0.0,0.0,1.0,1.0,0.0,0.014377610693400168
3688.0,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,4.75,1.0,0.0,0.0,0.0,1.0,0.013600273785078713
3689.0,Honda City 1.5 S AT,Hyderabad,2008,73095.0,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,3.8,0.0,0.0,1.0,1.0,0.0,0.011222444889779559
3690.0,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100.0,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.4,1.0,0.0,0.0,0.0,1.0,0.012853566958698373
3691.0,Hyundai Grand i10 Sportz,Pune,2016,13436.0,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4.7,0.0,0.0,1.0,0.0,1.0,0.015789473684210527
3692.0,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000.0,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,1.49,0.0,0.0,1.0,0.0,1.0,0.011959654178674353
3693.0,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141.0,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,4.5,1.0,0.0,0.0,0.0,1.0,0.021785714285714283
3694.0,Honda Amaze VX i-DTEC,Hyderabad,2014,74885.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.4,1.0,0.0,0.0,0.0,1.0,0.017222963951935916
3695.0,Honda City i VTEC CVT VX,Hyderabad,2016,14000.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.5,0.0,0.0,1.0,1.0,0.0,0.012024048096192385
3696.0,Renault Fluence 1.5,Pune,2012,56000.0,Diesel,Manual,Second,20.4,1461.0,108.5,5.0,3.5,1.0,0.0,0.0,0.0,1.0,0.013963039014373716
3697.0,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000.0,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,16.5,1.0,0.0,0.0,1.0,0.0,0.011268170426065163
3698.0,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800.0,Petrol,Manual,First,15.5,1586.0,103.3,5.0,3.9,0.0,0.0,1.0,0.0,1.0,0.009773013871374527
3699.0,Honda City ZX CVT,Hyderabad,2007,81000.0,Petrol,Automatic,First,16.4,1497.0,78.0,5.0,3.25,0.0,0.0,1.0,1.0,0.0,0.010955243820975282
3700.0,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370.0,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.84,0.0,0.0,1.0,0.0,1.0,0.014190317195325543
3701.0,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456.0,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.75,0.0,0.0,1.0,0.0,1.0,0.014190317195325543
3702.0,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000.0,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,10.0,1.0,0.0,0.0,1.0,0.0,0.008409552845528455
3703.0,Maruti Wagon R VXI,Mumbai,2006,141537.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.05,0.0,0.0,1.0,0.0,1.0,0.018937875751503006
3704.0,Hyundai Verna SX CRDi AT,Delhi,2013,51000.0,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,5.64,1.0,0.0,0.0,1.0,0.0,0.012060682680151705
3705.0,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311.0,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,50.97,1.0,0.0,0.0,1.0,0.0,0.008352776481567894
3706.0,BMW 3 Series Luxury Line,Mumbai,2016,31000.0,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,29.95,1.0,0.0,0.0,1.0,0.0,0.010907268170426065
3707.0,Honda Mobilio V Option i DTEC,Mumbai,2014,80000.0,Diesel,Manual,Second,24.2,1498.0,98.6,7.0,4.85,1.0,0.0,0.0,0.0,1.0,0.016154873164218958
3708.0,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000.0,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14.5,1.0,0.0,0.0,1.0,0.0,0.010752212389380532
3709.0,Honda City 1.5 S MT,Hyderabad,2011,71556.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
3710.0,Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000.0,Diesel,Manual,First,17.8,1399.0,68.0,5.0,3.2,1.0,0.0,0.0,0.0,1.0,0.01272337383845604
3711.0,Maruti Swift Dzire LDI,Chennai,2016,91000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.5,1.0,0.0,0.0,0.0,1.0,0.021306089743589742
3712.0,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187.0,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,30.72,1.0,0.0,0.0,1.0,0.0,0.006066262249183388
3713.0,Chevrolet Captiva LT,Jaipur,2009,232000.0,Diesel,Manual,First,11.5,1991.0,147.9,7.0,3.5,1.0,0.0,0.0,0.0,1.0,0.005775991963837268
3714.0,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6.99,1.0,0.0,0.0,0.0,1.0,0.005132317562149158
3715.0,Mahindra Quanto C8,Kochi,2014,58816.0,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3.45,1.0,0.0,0.0,0.0,1.0,0.011527126590756866
3716.0,Honda City i VTEC V,Kochi,2015,63818.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.57,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
3717.0,Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000.0,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,17.5,1.0,0.0,0.0,1.0,0.0,0.00869410569105691
3718.0,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.75,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
3719.0,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000.0,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,9.99,0.0,0.0,1.0,1.0,0.0,0.009886439545758184
3720.0,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122.0,Diesel,Manual,First,12.99,2494.0,100.0,7.0,8.2,1.0,0.0,0.0,0.0,1.0,0.00520850040096231
3721.0,Honda City 1.5 EXI,Jaipur,2005,123000.0,Petrol,Manual,Third,13.0,1493.0,100.0,5.0,1.1,0.0,0.0,1.0,0.0,1.0,0.008707300736771601
3723.0,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714.0,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.45,0.0,0.0,1.0,0.0,1.0,0.031030150753768842
3724.0,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000.0,Diesel,Automatic,First,8.7,2987.0,224.34,5.0,13.75,1.0,0.0,0.0,1.0,0.0,0.0029126213592233006
3725.0,Maruti Swift Dzire LDI,Kolkata,2017,60000.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.021306089743589742
3726.0,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.25,1.0,0.0,0.0,0.0,1.0,0.019471153846153846
3727.0,Volvo S60 D5 Summum,Mumbai,2013,31000.0,Diesel,Automatic,First,13.2,2400.0,215.0,5.0,17.65,1.0,0.0,0.0,1.0,0.0,0.0055
3728.0,Toyota Fortuner 4x2 AT,Delhi,2014,79000.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,18.25,1.0,0.0,0.0,1.0,0.0,0.004208584842387659
